user_id,active_days,avg_daily_behavior,last_active_time,behavior_span_days,activity_level
116251035,7,4.14,2025-12-17 12:00:00,25.88,Low
116252021,31,27.55,2025-12-18 07:00:00,29.96,Medium
116259421,18,95.94,2025-12-17 05:00:00,29.21,Medium
116264632,29,60.31,2025-12-18 19:00:00,30.54,Medium
116277143,16,39.19,2025-12-18 07:00:00,26.58,Medium
116288141,29,34.79,2025-12-18 08:00:00,29.83,Medium
116307746,23,31.65,2025-12-18 14:00:00,30.12,Medium
116324656,27,125.96,2025-12-18 23:00:00,30.38,High
116329106,27,86.96,2025-12-18 22:00:00,30.54,High
116331874,26,45.42,2025-12-18 21:00:00,29.96,Medium
116349225,30,40.1,2025-12-18 23:00:00,30.67,Medium
116355229,25,79.16,2025-12-18 23:00:00,29.54,High
116369265,3,48.0,2025-12-18 19:00:00,2.92,Low
116383415,13,43.15,2025-12-18 16:00:00,19.96,Medium
116384466,15,166.13,2025-12-18 23:00:00,30.58,High
116399303,19,20.47,2025-12-17 12:00:00,29.12,Medium
116409191,26,84.04,2025-12-18 23:00:00,30.42,High
116421782,21,50.9,2025-12-17 20:00:00,29.29,Medium
116434661,12,7.67,2025-12-18 07:00:00,23.04,Low
116435616,17,39.0,2025-12-14 16:00:00,25.96,Medium
116439419,12,11.25,2025-12-18 06:00:00,29.54,Low
116457916,5,19.0,2025-12-16 20:00:00,18.5,Low
116473435,26,28.85,2025-12-18 20:00:00,30.38,Medium
116476393,20,14.5,2025-12-18 09:00:00,28.71,Medium
116481997,28,95.0,2025-12-18 20:00:00,30.38,High
116489495,9,10.44,2025-12-18 22:00:00,19.29,Low
116509312,24,83.33,2025-12-18 23:00:00,30.96,High
116511286,4,13.5,2025-12-17 21:00:00,12.08,Low
116520218,30,48.27,2025-12-18 22:00:00,30.29,Medium
116527079,30,50.37,2025-12-18 21:00:00,30.46,Medium
116554148,17,25.06,2025-12-18 16:00:00,30.17,Medium
116566595,8,7.12,2025-12-17 19:00:00,27.25,Low
116566844,25,26.84,2025-12-18 16:00:00,30.04,Medium
116567678,30,44.2,2025-12-17 20:00:00,29.38,Medium
116601750,29,99.97,2025-12-18 16:00:00,30.38,High
116601793,15,49.33,2025-12-18 23:00:00,30.25,Medium
116625593,14,37.07,2025-12-17 23:00:00,28.33,Medium
116660455,22,25.27,2025-12-18 13:00:00,30.21,Medium
116678892,18,56.06,2025-12-18 08:00:00,25.54,Medium
116695180,25,38.8,2025-12-18 17:00:00,30.0,Medium
116718712,24,36.04,2025-12-18 23:00:00,30.67,Medium
116718992,28,51.68,2025-12-18 17:00:00,30.42,Medium
116720981,30,123.2,2025-12-18 20:00:00,30.46,High
116723232,25,21.6,2025-12-18 18:00:00,29.38,Medium
116730636,29,45.86,2025-12-18 22:00:00,29.38,Medium
116731919,17,17.53,2025-12-18 11:00:00,28.75,Medium
116746068,13,16.62,2025-12-13 15:00:00,24.75,Low
116746209,31,67.52,2025-12-18 23:00:00,30.62,High
116751277,13,30.46,2025-12-04 09:00:00,16.38,Medium
116752723,26,26.65,2025-12-18 16:00:00,29.75,Medium
116760272,7,7.71,2025-12-18 20:00:00,25.08,Low
116763688,28,28.46,2025-12-18 09:00:00,30.0,Medium
116772653,31,84.74,2025-12-18 17:00:00,30.46,High
116778753,5,10.0,2025-12-17 09:00:00,23.67,Low
116799988,11,38.82,2025-12-11 02:00:00,21.29,Medium
116836049,30,56.7,2025-12-18 22:00:00,30.67,Medium
116849663,16,19.44,2025-12-18 08:00:00,23.75,Medium
116851361,20,93.8,2025-12-16 20:00:00,27.17,High
116852827,26,37.19,2025-12-18 20:00:00,30.5,Medium
116867259,31,145.23,2025-12-18 23:00:00,30.96,High
116878499,13,20.85,2025-12-18 21:00:00,27.62,Medium
116888859,9,33.89,2025-12-18 17:00:00,27.0,Medium
116896377,16,36.69,2025-12-14 23:00:00,26.0,Medium
116918377,23,38.74,2025-12-15 06:00:00,27.25,Medium
116931309,24,46.79,2025-12-18 18:00:00,30.17,Medium
116936170,28,39.71,2025-12-18 21:00:00,29.54,Medium
116936810,31,82.16,2025-12-18 23:00:00,30.54,High
117003325,31,57.42,2025-12-18 22:00:00,30.33,Medium
117006290,31,140.45,2025-12-18 23:00:00,30.0,High
117026591,31,301.06,2025-12-18 23:00:00,30.58,High
117044327,29,70.66,2025-12-18 20:00:00,30.38,High
117044710,22,51.32,2025-12-18 20:00:00,30.46,Medium
117063879,10,24.9,2025-12-12 21:00:00,15.96,Low
117111233,20,14.2,2025-12-17 10:00:00,29.21,Medium
117112100,4,4.25,2025-12-16 23:00:00,28.62,Low
117155106,17,42.59,2025-12-16 23:00:00,28.12,Medium
117184380,23,57.04,2025-12-18 23:00:00,30.12,Medium
117196810,5,18.6,2025-12-04 11:00:00,11.08,Low
117221482,12,91.5,2025-12-18 19:00:00,29.29,Medium
117222178,26,64.46,2025-12-18 23:00:00,30.62,Medium
117226243,11,22.73,2025-12-17 21:00:00,29.46,Low
117228712,20,29.55,2025-12-18 19:00:00,30.29,Medium
117257401,20,20.6,2025-12-18 23:00:00,30.29,Medium
117260033,17,27.18,2025-12-18 12:00:00,30.5,Medium
117262198,19,34.05,2025-12-18 18:00:00,29.96,Medium
117269642,29,48.07,2025-12-18 20:00:00,30.38,Medium
117274933,30,65.57,2025-12-18 22:00:00,30.58,High
117287549,24,66.67,2025-12-18 18:00:00,28.17,Medium
117293466,27,50.22,2025-12-18 23:00:00,30.17,Medium
117300067,9,22.89,2025-12-13 13:00:00,22.83,Low
117301497,31,241.94,2025-12-18 23:00:00,30.46,High
117327134,31,86.94,2025-12-18 23:00:00,30.75,High
117336781,24,21.29,2025-12-17 06:00:00,28.71,Medium
117347969,27,48.85,2025-12-18 07:00:00,29.46,Medium
117373774,18,47.72,2025-12-11 09:00:00,22.88,Medium
117396268,31,60.13,2025-12-18 20:00:00,30.75,High
117418421,29,35.34,2025-12-18 20:00:00,30.71,Medium
117419378,28,52.71,2025-12-18 13:00:00,30.12,Medium
117484104,6,61.33,2025-12-16 08:00:00,9.71,Medium
117489231,2,4.0,2025-12-14 08:00:00,25.75,Low
117502210,18,21.89,2025-12-18 21:00:00,29.0,Medium
117517120,5,8.4,2025-12-18 15:00:00,15.25,Low
117521652,10,54.1,2025-12-18 09:00:00,29.83,Medium
117523208,10,72.7,2025-12-08 18:00:00,20.25,Medium
117544930,30,110.6,2025-12-18 23:00:00,30.96,High
117547978,26,13.73,2025-12-18 21:00:00,30.88,Medium
117551753,9,9.78,2025-12-17 07:00:00,28.42,Low
117554302,15,27.47,2025-12-18 23:00:00,29.33,Medium
117597296,19,77.0,2025-12-18 04:00:00,28.25,Medium
117606829,23,15.96,2025-12-18 10:00:00,30.0,Medium
117643320,29,52.0,2025-12-18 16:00:00,30.38,Medium
117659143,29,120.34,2025-12-18 23:00:00,30.54,High
117659423,13,34.85,2025-12-18 23:00:00,28.58,Medium
117674807,26,43.65,2025-12-18 21:00:00,30.12,Medium
117681959,23,37.13,2025-12-18 22:00:00,30.25,Medium
117684032,27,20.96,2025-12-18 23:00:00,29.04,Medium
117694161,30,22.53,2025-12-18 22:00:00,30.12,Medium
117718025,27,169.37,2025-12-18 22:00:00,28.46,High
117743125,12,24.83,2025-12-15 10:00:00,27.08,Medium
117765542,23,36.35,2025-12-18 23:00:00,29.42,Medium
117779747,23,32.83,2025-12-18 23:00:00,30.71,Medium
117785317,25,72.76,2025-12-18 21:00:00,30.29,Medium
117801453,30,130.9,2025-12-18 23:00:00,30.04,High
117829483,19,44.11,2025-12-14 19:00:00,25.96,Medium
117835170,6,19.17,2025-12-18 23:00:00,7.17,Low
117847636,4,3.25,2025-12-05 11:00:00,15.54,Low
117849060,17,12.53,2025-12-18 14:00:00,29.04,Low
117863267,30,51.5,2025-12-18 21:00:00,30.29,Medium
117873394,23,57.22,2025-12-12 20:00:00,24.42,Medium
117888464,26,34.77,2025-12-18 14:00:00,30.21,Medium
117902605,30,207.63,2025-12-18 20:00:00,30.17,High
117903708,29,94.21,2025-12-18 12:00:00,30.5,High
117929882,30,78.37,2025-12-18 22:00:00,29.58,High
117932070,5,19.8,2025-12-17 23:00:00,16.21,Low
117954942,19,24.95,2025-12-18 08:00:00,20.75,Medium
117956367,23,38.3,2025-12-17 12:00:00,29.12,Medium
117957849,28,16.18,2025-12-18 23:00:00,30.58,Medium
117961451,31,186.94,2025-12-18 19:00:00,30.54,High
117961527,3,20.0,2025-12-10 15:00:00,10.04,Low
117968156,28,89.54,2025-12-18 23:00:00,30.5,High
117970006,30,53.07,2025-12-18 11:00:00,29.83,Medium
117970569,25,27.04,2025-12-18 17:00:00,29.88,Medium
117973406,23,49.91,2025-12-18 17:00:00,30.67,Medium
117977942,31,103.94,2025-12-18 23:00:00,30.67,High
117978928,6,5.0,2025-12-17 19:00:00,27.25,Low
117992339,27,40.11,2025-12-18 16:00:00,30.38,Medium
118051332,20,23.55,2025-12-18 15:00:00,29.71,Medium
118051628,20,107.55,2025-12-18 21:00:00,25.12,High
118056074,12,34.33,2025-12-16 07:00:00,13.54,Medium
118056913,31,125.06,2025-12-18 23:00:00,30.33,High
118057214,17,18.0,2025-12-18 18:00:00,29.96,Medium
118061360,27,106.96,2025-12-18 23:00:00,30.83,High
118065338,13,24.54,2025-12-14 00:00:00,25.67,Medium
118077093,11,112.91,2025-12-16 19:00:00,25.42,Medium
118095983,25,49.04,2025-12-18 19:00:00,30.5,Medium
118108228,20,36.3,2025-12-16 19:00:00,28.17,Medium
118149559,6,18.83,2025-12-18 22:00:00,25.17,Low
118152898,29,63.24,2025-12-18 18:00:00,30.08,Medium
118155586,30,70.7,2025-12-18 20:00:00,30.17,High
118159372,12,7.5,2025-12-18 20:00:00,30.42,Low
118168018,28,23.0,2025-12-18 14:00:00,30.25,Medium
118193939,31,25.42,2025-12-18 16:00:00,29.96,Medium
118194231,24,32.08,2025-12-18 11:00:00,30.04,Medium
118208713,24,33.33,2025-12-17 21:00:00,28.58,Medium
118213394,18,34.78,2025-12-18 22:00:00,29.0,Medium
118228924,13,45.62,2025-12-18 21:00:00,25.54,Medium
118282748,26,86.38,2025-12-18 22:00:00,30.92,High
118289685,2,13.5,2025-12-03 21:00:00,11.17,Low
118309715,19,18.05,2025-12-16 22:00:00,28.04,Medium
118310551,29,29.79,2025-12-17 21:00:00,29.33,Medium
118330286,31,264.61,2025-12-18 20:00:00,30.54,High
118356281,28,77.21,2025-12-18 21:00:00,30.21,High
118372628,2,10.5,2025-11-30 15:00:00,6.96,Low
118402025,17,10.12,2025-12-16 21:00:00,27.25,Low
118425520,31,58.87,2025-12-18 23:00:00,30.67,Medium
118427343,16,17.75,2025-12-16 14:00:00,26.83,Medium
118433993,30,80.6,2025-12-18 19:00:00,30.33,High
118460273,18,14.28,2025-12-18 23:00:00,30.38,Medium
118461733,24,44.33,2025-12-18 18:00:00,29.79,Medium
118465665,25,56.84,2025-12-18 23:00:00,30.38,Medium
118476662,1,14.0,2025-11-30 10:00:00,0.0,Low
118495978,20,62.3,2025-12-18 19:00:00,29.46,Medium
118506832,18,32.5,2025-12-18 12:00:00,24.0,Medium
118516573,13,53.23,2025-12-17 21:00:00,28.25,Medium
118522478,30,34.07,2025-12-18 21:00:00,30.38,Medium
118525064,24,138.88,2025-12-18 21:00:00,30.29,High
118536510,22,41.59,2025-12-18 09:00:00,30.0,Medium
118539630,24,20.0,2025-12-18 18:00:00,30.04,Medium
118545642,28,50.96,2025-12-18 07:00:00,30.04,Medium
118562385,12,23.83,2025-12-18 17:00:00,16.12,Medium
118562608,30,87.23,2025-12-18 16:00:00,30.08,High
118582594,18,37.39,2025-12-18 20:00:00,30.12,Medium
118594705,12,8.17,2025-12-18 03:00:00,28.5,Low
118635428,27,98.56,2025-12-18 23:00:00,30.42,High
118639068,17,32.65,2025-12-12 08:00:00,23.92,Medium
118660140,7,9.71,2025-12-18 21:00:00,23.96,Low
118661338,16,12.62,2025-12-18 12:00:00,30.04,Low
118693328,10,45.1,2025-12-18 23:00:00,19.46,Medium
118700439,17,42.41,2025-12-17 22:00:00,29.5,Medium
118710828,6,31.5,2025-12-11 11:00:00,19.79,Low
118716181,26,35.54,2025-12-18 19:00:00,30.25,Medium
118741945,3,19.33,2025-12-11 21:00:00,11.17,Low
118745234,17,27.12,2025-12-15 22:00:00,21.12,Medium
118767149,2,3.0,2025-12-18 21:00:00,20.25,Low
118770004,26,56.27,2025-12-18 21:00:00,29.5,Medium
118774009,21,36.95,2025-12-16 09:00:00,28.12,Medium
118779051,13,12.85,2025-12-18 09:00:00,29.92,Low
118781454,29,45.86,2025-12-18 21:00:00,29.96,Medium
118802168,23,51.91,2025-12-18 21:00:00,27.38,Medium
118807074,25,52.96,2025-12-18 22:00:00,30.0,Medium
118814309,31,163.16,2025-12-18 22:00:00,30.62,High
118836508,5,7.8,2025-11-26 08:00:00,6.0,Low
118839375,16,83.75,2025-12-18 23:00:00,25.21,Medium
118888496,20,14.8,2025-12-14 20:00:00,23.0,Medium
118911721,20,26.95,2025-12-18 16:00:00,30.08,Medium
118915419,19,5.74,2025-12-17 13:00:00,25.92,Low
118960775,26,60.58,2025-12-14 20:00:00,26.25,Medium
118986002,27,76.41,2025-12-18 14:00:00,30.17,High
118994463,3,6.33,2025-11-25 00:00:00,2.04,Low
118996710,21,52.86,2025-12-17 01:00:00,27.33,Medium
119053698,29,40.62,2025-12-18 00:00:00,29.92,Medium
119084219,25,62.08,2025-12-18 23:00:00,30.0,Medium
119091459,11,13.18,2025-12-17 19:00:00,17.88,Low
119092054,16,23.62,2025-12-16 22:00:00,27.29,Medium
119112558,12,31.5,2025-12-15 21:00:00,27.54,Medium
119113372,21,37.1,2025-12-18 17:00:00,28.25,Medium
119115304,30,108.33,2025-12-18 22:00:00,30.92,High
119121582,30,78.83,2025-12-18 22:00:00,30.17,High
119122882,27,41.11,2025-12-18 14:00:00,30.12,Medium
119125010,4,15.25,2025-12-18 22:00:00,27.67,Low
119133751,31,75.81,2025-12-18 15:00:00,30.33,High
119137734,22,98.5,2025-12-17 20:00:00,28.04,High
119149297,31,164.84,2025-12-18 19:00:00,30.46,High
119157607,24,23.79,2025-12-17 07:00:00,28.71,Medium
119160278,30,93.4,2025-12-18 21:00:00,30.88,High
119168750,9,12.0,2025-12-13 01:00:00,22.08,Low
119191477,31,99.29,2025-12-18 22:00:00,30.54,High
119257966,26,20.15,2025-12-18 21:00:00,30.25,Medium
119278510,29,42.76,2025-12-18 22:00:00,30.54,Medium
119318284,22,31.09,2025-12-17 20:00:00,28.54,Medium
119337753,18,41.44,2025-12-18 17:00:00,30.0,Medium
119373765,14,12.64,2025-12-18 21:00:00,30.04,Low
119377973,31,94.06,2025-12-18 23:00:00,30.58,High
119389169,28,26.39,2025-12-18 17:00:00,30.17,Medium
119389676,29,70.41,2025-12-18 23:00:00,30.83,High
119401585,29,83.72,2025-12-18 20:00:00,29.33,High
119416849,26,76.96,2025-12-17 20:00:00,29.17,High
119432472,29,24.86,2025-12-18 11:00:00,30.08,Medium
119470128,13,22.69,2025-12-15 22:00:00,23.21,Medium
119500931,27,52.78,2025-12-18 14:00:00,30.21,Medium
119510763,4,25.0,2025-12-17 17:00:00,12.33,Low
119531521,26,39.58,2025-12-18 16:00:00,30.38,Medium
119536261,25,10.04,2025-12-18 20:00:00,30.71,Low
119590306,18,43.5,2025-12-18 23:00:00,29.5,Medium
119613555,3,13.67,2025-12-10 14:00:00,15.62,Low
119616442,26,17.62,2025-12-18 16:00:00,30.38,Medium
119622861,13,13.77,2025-12-16 02:00:00,21.21,Low
119625026,24,18.12,2025-12-18 12:00:00,30.17,Medium
119627646,29,108.07,2025-12-18 23:00:00,30.58,High
119638820,16,10.5,2025-12-18 15:00:00,28.96,Low
119645898,29,61.41,2025-12-18 18:00:00,30.21,Medium
119652192,26,177.92,2025-12-18 00:00:00,30.0,High
119653720,31,171.03,2025-12-18 22:00:00,30.75,High
119661272,11,13.64,2025-12-18 21:00:00,28.96,Low
119675939,26,113.81,2025-12-18 19:00:00,30.54,High
119680525,9,50.78,2025-12-18 22:00:00,27.5,Medium
119680979,19,27.84,2025-12-18 22:00:00,30.29,Medium
119681430,30,200.87,2025-12-18 15:00:00,30.25,High
119687214,30,113.0,2025-12-18 21:00:00,30.62,High
119687381,5,13.0,2025-12-16 20:00:00,6.04,Low
119725932,23,52.35,2025-12-18 22:00:00,29.29,Medium
119732530,10,33.6,2025-12-14 20:00:00,26.42,Medium
119759842,25,28.08,2025-12-18 23:00:00,30.12,Medium
119765198,20,18.25,2025-12-17 21:00:00,29.0,Medium
119765398,14,22.86,2025-12-13 19:00:00,19.08,Medium
119773138,11,35.91,2025-12-18 20:00:00,29.5,Medium
119783832,27,50.52,2025-12-18 21:00:00,29.33,Medium
119793858,26,86.04,2025-12-17 22:00:00,28.21,High
119820357,2,37.5,2025-12-12 21:00:00,6.29,Low
119836118,7,10.43,2025-12-18 21:00:00,26.08,Low
119841558,14,17.79,2025-12-18 22:00:00,29.17,Low
119865308,24,14.54,2025-12-18 16:00:00,29.12,Medium
119879079,29,85.52,2025-12-18 23:00:00,30.96,High
119916622,12,17.42,2025-12-18 14:00:00,29.79,Low
119945707,29,37.03,2025-12-18 23:00:00,30.42,Medium
119949716,25,22.32,2025-12-16 12:00:00,28.04,Medium
119957219,27,45.7,2025-12-17 18:00:00,29.25,Medium
119990802,28,105.29,2025-12-18 20:00:00,30.58,High
120013837,18,39.11,2025-12-15 12:00:00,24.12,Medium
120038389,7,41.0,2025-12-11 03:00:00,21.21,Medium
120060551,8,39.25,2025-12-09 07:00:00,12.58,Medium
120078898,18,28.89,2025-12-14 20:00:00,25.29,Medium
120088923,29,51.62,2025-12-18 20:00:00,29.83,Medium
120142224,21,20.43,2025-12-18 13:00:00,30.08,Medium
120148968,20,63.6,2025-12-18 16:00:00,30.67,Medium
120154530,28,15.29,2025-12-17 07:00:00,28.38,Medium
120159915,7,19.71,2025-12-14 18:00:00,17.21,Low
120169983,6,7.33,2025-12-10 11:00:00,19.04,Low
120179448,26,23.62,2025-12-18 22:00:00,29.46,Medium
120193112,18,36.61,2025-12-18 23:00:00,30.79,Medium
120206620,23,47.13,2025-12-17 22:00:00,29.08,Medium
120212107,7,38.86,2025-12-15 23:00:00,7.08,Medium
120215742,25,68.04,2025-12-18 00:00:00,29.62,Medium
120305341,31,92.29,2025-12-18 23:00:00,30.46,High
120313286,27,86.33,2025-12-18 15:00:00,29.75,High
120321894,30,153.33,2025-12-18 21:00:00,30.88,High
120323515,22,18.23,2025-12-18 15:00:00,30.0,Medium
120329032,31,157.42,2025-12-18 13:00:00,30.54,High
120330409,26,44.23,2025-12-18 14:00:00,29.0,Medium
120337889,23,41.48,2025-12-18 15:00:00,29.21,Medium
120346962,31,95.55,2025-12-18 22:00:00,30.46,High
120347417,28,31.82,2025-12-18 21:00:00,30.5,Medium
120371298,13,37.62,2025-12-17 00:00:00,27.62,Medium
120377968,31,62.23,2025-12-18 19:00:00,30.54,High
120378933,30,116.93,2025-12-18 21:00:00,30.42,High
120392116,16,7.94,2025-12-18 22:00:00,30.25,Low
120416898,27,18.26,2025-12-18 21:00:00,30.29,Medium
120426603,16,13.25,2025-12-13 11:00:00,25.0,Low
120433755,30,107.07,2025-12-18 13:00:00,30.54,High
120443445,28,62.89,2025-12-18 14:00:00,30.25,Medium
120447169,21,30.0,2025-12-18 09:00:00,28.92,Medium
120450577,26,63.38,2025-12-18 20:00:00,30.46,Medium
120455996,15,37.73,2025-12-16 10:00:00,18.88,Medium
120457819,27,143.78,2025-12-18 21:00:00,30.42,High
120512456,13,20.46,2025-12-18 13:00:00,30.0,Medium
120513537,7,49.57,2025-12-17 12:00:00,15.71,Medium
120520313,15,17.73,2025-12-16 20:00:00,28.83,Medium
120530344,9,32.0,2025-12-15 18:00:00,23.38,Medium
120560904,28,36.57,2025-12-18 21:00:00,30.38,Medium
120594014,27,98.74,2025-12-17 23:00:00,29.96,High
120594609,31,51.58,2025-12-18 20:00:00,30.83,Medium
120609448,26,34.15,2025-12-18 21:00:00,30.58,Medium
120613535,9,33.11,2025-12-16 20:00:00,27.25,Medium
120622797,8,3.75,2025-12-12 12:00:00,22.79,Low
120622810,31,78.74,2025-12-18 18:00:00,30.25,High
120644916,3,10.0,2025-12-09 01:00:00,10.33,Low
120651840,19,27.11,2025-12-18 22:00:00,30.54,Medium
120662972,21,32.57,2025-12-17 14:00:00,29.21,Medium
120668928,19,66.32,2025-12-18 23:00:00,30.54,Medium
120682885,23,38.3,2025-12-18 21:00:00,30.46,Medium
120685346,28,66.64,2025-12-18 02:00:00,29.79,High
120698813,30,55.9,2025-12-18 21:00:00,30.58,Medium
120698986,11,39.55,2025-12-15 17:00:00,20.83,Medium
120717576,8,7.5,2025-12-15 22:00:00,26.21,Low
120777483,14,20.57,2025-12-18 18:00:00,28.29,Medium
120812517,24,84.58,2025-12-17 00:00:00,28.21,High
120818681,10,26.4,2025-12-16 20:00:00,28.54,Medium
120839939,26,70.42,2025-12-16 18:00:00,28.58,Medium
120841661,16,13.69,2025-12-17 15:00:00,29.08,Low
120845902,24,18.12,2025-12-13 13:00:00,25.04,Medium
120852545,29,117.79,2025-12-18 03:00:00,29.54,High
120925583,7,10.0,2025-12-13 09:00:00,19.67,Low
120927472,24,16.67,2025-12-18 21:00:00,30.04,Medium
120930204,8,17.88,2025-12-18 20:00:00,7.42,Low
120938470,6,20.0,2025-12-07 23:00:00,15.12,Low
120942715,28,43.89,2025-12-18 23:00:00,30.67,Medium
120962802,25,147.52,2025-12-18 07:00:00,29.75,High
120964894,20,11.95,2025-12-18 22:00:00,30.29,Low
120977495,27,56.59,2025-12-18 17:00:00,29.83,Medium
120983136,28,32.96,2025-12-18 23:00:00,30.62,Medium
120986091,31,160.9,2025-12-18 22:00:00,30.62,High
120992701,31,50.42,2025-12-18 20:00:00,30.58,Medium
121000384,23,244.7,2025-12-18 21:00:00,30.88,High
121000755,25,50.88,2025-12-18 22:00:00,29.96,Medium
121006999,30,35.7,2025-12-18 18:00:00,30.62,Medium
121034306,25,47.68,2025-12-17 21:00:00,29.88,Medium
121036026,9,28.89,2025-12-18 21:00:00,21.04,Medium
121036377,14,65.36,2025-12-18 19:00:00,22.25,Medium
121055099,22,17.77,2025-12-18 13:00:00,29.96,Medium
121058789,23,23.78,2025-12-17 21:00:00,29.38,Medium
121064234,27,26.3,2025-12-18 21:00:00,28.04,Medium
121079854,2,2.5,2025-12-01 21:00:00,11.33,Low
121083008,28,81.96,2025-12-18 17:00:00,30.29,High
121085565,31,39.13,2025-12-18 22:00:00,30.33,Medium
121148622,28,63.0,2025-12-18 23:00:00,30.62,Medium
121148690,24,44.38,2025-12-18 22:00:00,30.0,Medium
121167820,14,15.57,2025-12-18 11:00:00,24.58,Low
121185603,27,50.85,2025-12-18 17:00:00,29.67,Medium
121215883,16,57.69,2025-12-18 20:00:00,30.21,Medium
121240369,22,41.14,2025-12-14 20:00:00,25.0,Medium
121255158,30,96.07,2025-12-18 19:00:00,30.5,High
121262971,10,39.9,2025-12-17 14:00:00,27.75,Medium
121273095,14,69.36,2025-12-18 23:00:00,30.08,Medium
121306092,29,245.52,2025-12-18 23:00:00,30.92,High
121314594,23,20.04,2025-12-18 21:00:00,30.38,Medium
121325088,19,29.16,2025-12-18 21:00:00,28.38,Medium
121327008,13,30.08,2025-12-18 10:00:00,30.0,Medium
121339632,20,17.05,2025-12-18 15:00:00,29.79,Medium
121339853,27,28.0,2025-12-18 13:00:00,30.54,Medium
121357428,20,50.4,2025-12-18 19:00:00,25.96,Medium
121368242,5,38.8,2025-12-06 17:00:00,9.42,Low
121395815,11,14.55,2025-12-12 01:00:00,24.04,Low
121428573,24,26.29,2025-12-17 22:00:00,29.42,Medium
121456686,14,33.57,2025-12-18 23:00:00,28.17,Medium
121469302,12,11.58,2025-12-14 08:00:00,25.79,Low
121474035,22,13.95,2025-12-18 21:00:00,29.04,Medium
121498660,19,20.95,2025-12-17 16:00:00,28.04,Medium
121501586,30,52.0,2025-12-18 18:00:00,30.75,Medium
121528560,31,215.65,2025-12-18 18:00:00,30.75,High
121539441,31,39.42,2025-12-18 22:00:00,30.17,Medium
121550598,15,19.0,2025-12-18 17:00:00,28.88,Medium
121593952,31,33.71,2025-12-18 23:00:00,30.96,Medium
121632160,30,65.87,2025-12-17 23:00:00,29.58,High
121637419,25,60.0,2025-12-18 19:00:00,29.79,Medium
121639491,17,53.06,2025-12-16 21:00:00,28.62,Medium
121648342,24,17.88,2025-12-18 22:00:00,30.79,Medium
121675454,5,5.8,2025-12-14 02:00:00,23.46,Low
121680466,30,84.63,2025-12-18 23:00:00,30.5,High
121687827,24,54.62,2025-12-18 23:00:00,30.12,Medium
121693940,30,51.07,2025-12-18 23:00:00,30.71,Medium
121704401,10,15.8,2025-12-18 22:00:00,30.08,Low
121711639,14,24.21,2025-12-12 16:00:00,23.75,Medium
121736351,16,8.25,2025-12-16 19:00:00,27.29,Low
121752508,27,80.04,2025-12-18 23:00:00,29.42,High
121756245,25,68.12,2025-12-18 21:00:00,26.08,Medium
