user_id,recent_5_actions,avg_recent_5_interval_min,pv_to_fav_count,pv_to_cart_count,pv_to_buy_count,has_behavior_chain
119916622,pv|pv|pv|pv|pv,5670.0,1,2,6,1
119945707,pv|pv|pv|pv|pv,0.0,5,14,10,1
119949716,buy|pv|pv|buy|cart,0.0,0,13,4,0
119957219,pv|pv|pv|pv|pv,0.0,0,6,5,1
119990802,pv|pv|cart|pv|cart,0.0,55,118,17,1
120013837,pv|pv|pv|pv|pv,0.0,0,8,0,0
120038389,pv|pv|pv|pv|pv,0.0,0,10,0,0
120060551,pv|pv|pv|pv|pv,180.0,0,10,0,1
120078898,buy|pv|pv|pv|pv,810.0,0,12,11,1
120088923,pv|pv|pv|pv|pv,0.0,5,12,1,1
120142224,pv|pv|pv|pv|pv,600.0,0,2,6,0
120148968,pv|pv|pv|pv|pv,960.0,31,63,7,1
120154530,pv|pv|pv|pv|pv,135.0,1,14,6,1
120159915,pv|pv|pv|pv|pv,15.0,0,0,2,0
120169983,pv|pv|pv|pv|pv,0.0,0,0,0,0
120179448,pv|pv|pv|pv|pv,0.0,9,7,12,0
120193112,pv|pv|pv|pv|pv,0.0,6,15,0,0
120206620,pv|pv|pv|pv|pv,0.0,5,7,13,1
120212107,pv|pv|pv|pv|pv,0.0,0,7,0,0
120215742,pv|pv|pv|pv|pv,15.0,255,2,5,1
120305341,pv|cart|pv|pv|pv,0.0,0,162,28,1
120313286,pv|pv|pv|pv|pv,255.0,34,183,23,1
120321894,pv|pv|pv|pv|pv,150.0,118,6,8,1
120323515,fav|pv|pv|pv|pv,0.0,43,1,7,1
120329032,pv|pv|pv|pv|pv,0.0,84,39,12,1
120330409,pv|buy|pv|pv|pv,1020.0,2,22,10,0
120337889,pv|pv|pv|buy|buy,135.0,2,46,6,1
120346962,pv|pv|pv|fav|pv,15.0,25,28,17,1
120347417,pv|pv|pv|pv|pv,0.0,1,13,8,1
120371298,pv|pv|pv|pv|pv,0.0,18,1,3,0
120377968,cart|cart|pv|pv|pv,0.0,26,58,8,1
120378933,pv|pv|pv|pv|pv,0.0,18,114,16,1
120392116,pv|pv|pv|pv|pv,0.0,0,0,1,0
120416898,pv|pv|pv|pv|pv,0.0,26,0,9,0
120426603,pv|pv|pv|pv|pv,0.0,0,11,0,0
120433755,pv|pv|pv|pv|pv,90.0,161,48,13,1
120443445,pv|pv|pv|pv|pv,0.0,0,35,2,1
120447169,pv|pv|pv|pv|pv,0.0,0,9,4,0
120450577,pv|pv|pv|pv|pv,0.0,41,18,4,1
120455996,pv|pv|pv|pv|pv,270.0,10,19,3,0
120457819,pv|pv|pv|pv|pv,0.0,26,168,7,1
120512456,pv|pv|pv|pv|pv,0.0,16,0,0,0
120513537,pv|pv|pv|pv|pv,0.0,0,9,4,0
120520313,pv|pv|pv|pv|pv,3750.0,0,8,0,0
120530344,pv|pv|pv|pv|pv,0.0,35,2,2,0
120560904,pv|pv|pv|pv|pv,45.0,3,34,15,0
120594014,pv|pv|pv|pv|pv,0.0,59,45,18,1
120594609,pv|pv|buy|pv|pv,0.0,0,46,4,1
120609448,pv|pv|pv|pv|pv,0.0,0,10,2,1
120613535,pv|pv|pv|pv|pv,5085.0,1,0,0,0
120622797,pv|pv|pv|pv|pv,4320.0,0,0,0,0
120622810,pv|pv|pv|pv|pv,30.0,0,167,17,1
120644916,pv|pv|pv|pv|pv,0.0,0,0,0,0
120651840,pv|pv|pv|pv|pv,195.0,1,6,4,0
120662972,pv|pv|pv|pv|pv,0.0,2,40,9,0
120668928,pv|pv|pv|pv|pv,0.0,0,33,15,1
120682885,pv|cart|pv|pv|pv,0.0,1,6,6,0
120685346,pv|pv|pv|pv|pv,60.0,1,14,11,1
120698813,pv|pv|pv|pv|pv,90.0,1,22,7,1
120698986,pv|pv|pv|pv|pv,0.0,9,0,0,0
120717576,pv|pv|pv|pv|pv,2610.0,0,1,2,0
120777483,pv|pv|pv|pv|pv,1215.0,2,0,1,0
120812517,pv|pv|pv|pv|pv,1260.0,34,67,20,1
120818681,pv|pv|pv|pv|pv,0.0,6,1,2,0
120839939,pv|pv|pv|pv|pv,0.0,2,47,0,0
120841661,pv|pv|pv|pv|pv,60.0,0,2,2,0
120845902,pv|pv|pv|pv|pv,675.0,8,7,6,1
120852545,pv|cart|pv|pv|pv,0.0,47,55,19,1
120925583,pv|pv|pv|pv|cart,0.0,0,1,1,0
120927472,pv|pv|pv|pv|pv,735.0,0,5,0,0
120930204,pv|pv|pv|pv|pv,0.0,1,1,2,0
120938470,pv|pv|pv|pv|pv,15.0,1,1,1,0
120942715,pv|pv|pv|pv|pv,0.0,22,10,5,0
120962802,pv|pv|pv|pv|pv,0.0,47,10,23,1
120964894,pv|buy|pv|pv|pv,405.0,0,3,11,0
120977495,pv|pv|pv|pv|pv,0.0,12,8,11,1
120983136,pv|pv|pv|pv|pv,0.0,2,22,7,1
120986091,pv|pv|pv|pv|pv,0.0,178,31,31,1
120992701,pv|pv|pv|pv|pv,0.0,0,2,11,0
121000384,pv|pv|pv|pv|pv,0.0,15,42,15,1
121000755,pv|pv|pv|pv|pv,0.0,0,28,3,1
121006999,pv|fav|pv|pv|pv,0.0,6,2,13,1
121034306,pv|pv|pv|pv|pv,0.0,0,21,7,0
121036026,pv|pv|pv|pv|pv,75.0,5,0,1,0
121036377,pv|pv|pv|pv|pv,0.0,0,4,2,0
121055099,pv|pv|pv|pv|pv,0.0,3,12,5,1
121058789,pv|pv|pv|pv|cart,15.0,2,5,1,0
121064234,pv|pv|pv|pv|pv,15.0,12,5,2,1
121079854,pv|pv|pv|pv|pv,4080.0,0,0,0,0
121083008,pv|pv|cart|buy|pv,45.0,10,61,15,1
121085565,pv|pv|pv|pv|pv,0.0,0,39,9,1
121148622,pv|pv|pv|pv|pv,0.0,2,33,10,1
121148690,pv|fav|fav|pv|pv,0.0,109,3,10,1
121167820,pv|cart|pv|pv|pv,0.0,0,9,1,1
121185603,pv|pv|pv|pv|pv,0.0,2,8,7,0
121215883,pv|pv|pv|pv|pv,0.0,27,4,0,0
121240369,pv|pv|pv|pv|pv,705.0,10,11,9,1
121255158,pv|pv|pv|pv|pv,0.0,18,119,20,1
121262971,pv|pv|pv|pv|cart,15.0,0,6,0,0
121273095,buy|pv|pv|pv|pv,0.0,17,2,7,0
121306092,pv|pv|pv|pv|pv,0.0,129,270,30,1
121314594,cart|pv|pv|pv|pv,0.0,0,7,4,0
121325088,pv|pv|pv|pv|pv,0.0,16,1,0,0
121327008,pv|pv|pv|pv|pv,30.0,8,5,3,0
121339632,pv|pv|pv|pv|pv,0.0,1,8,8,1
121339853,pv|pv|pv|pv|pv,330.0,0,25,13,1
121357428,pv|pv|fav|pv|pv,0.0,13,10,8,0
121368242,pv|pv|pv|pv|pv,0.0,6,0,0,0
121395815,pv|pv|pv|pv|pv,600.0,0,0,1,0
121428573,pv|pv|pv|pv|pv,0.0,0,5,7,0
121456686,pv|pv|pv|pv|pv,0.0,1,17,9,1
121469302,pv|pv|pv|pv|pv,135.0,4,0,0,0
121474035,pv|pv|pv|pv|pv,0.0,0,0,0,0
121498660,pv|pv|pv|pv|pv,1320.0,0,5,2,0
121501586,pv|pv|pv|pv|pv,0.0,1,15,5,1
121528560,pv|pv|pv|pv|pv,0.0,51,38,16,1
121539441,pv|pv|pv|pv|pv,0.0,2,9,12,1
121550598,pv|pv|pv|pv|pv,0.0,0,5,5,0
121593952,pv|pv|pv|pv|pv,30.0,4,28,10,0
121632160,pv|pv|pv|pv|pv,0.0,41,3,11,0
121637419,pv|pv|cart|pv|pv,615.0,10,32,7,1
121639491,pv|pv|pv|pv|pv,0.0,0,25,2,0
121648342,pv|pv|pv|pv|pv,135.0,0,2,3,0
121675454,pv|pv|pv|pv|pv,0.0,0,0,0,0
121680466,pv|pv|pv|pv|pv,0.0,0,38,7,1
121687827,pv|pv|pv|pv|pv,0.0,0,0,5,0
121693940,pv|pv|pv|pv|pv,0.0,0,8,4,0
121704401,pv|pv|pv|pv|pv,0.0,0,0,1,0
121711639,pv|pv|pv|pv|pv,1485.0,0,4,6,0
121736351,pv|pv|pv|pv|pv,0.0,1,0,1,0
121752508,fav|pv|pv|pv|pv,0.0,83,0,0,0
121756245,pv|pv|pv|pv|pv,135.0,51,13,11,1
121773253,pv|pv|pv|pv|pv,0.0,1,22,13,0
121777817,pv|pv|pv|pv|pv,0.0,1,98,3,0
121782132,pv|pv|pv|pv|pv,0.0,47,0,15,0
121797288,pv|pv|pv|pv|pv,0.0,0,4,1,1
121814113,buy|pv|pv|pv|pv,0.0,18,37,5,1
121823128,pv|pv|pv|pv|cart,0.0,93,53,13,1
121886720,pv|pv|pv|pv|pv,0.0,0,0,0,0
121914104,pv|pv|pv|pv|pv,135.0,0,0,0,0
121933909,pv|pv|pv|pv|pv,0.0,0,0,1,0
121939330,pv|pv|pv|pv|pv,0.0,2,150,20,0
121948387,buy|pv|pv|pv|pv,0.0,0,12,15,1
121952115,pv|pv|pv|pv|pv,0.0,2,4,4,0
121970896,pv|pv|pv|pv|pv,0.0,16,0,1,0
121979409,pv|pv|pv|pv|pv,15.0,10,2,14,1
121984122,pv|pv|fav|pv|pv,255.0,24,11,6,1
121985878,pv|pv|pv|pv|pv,0.0,50,3,4,0
121986222,fav|pv|pv|pv|pv,0.0,8,6,8,1
122003638,pv|pv|pv|pv|pv,0.0,32,35,29,1
122021278,pv|pv|pv|pv|pv,0.0,19,0,2,0
122030046,pv|pv|pv|pv|pv,0.0,13,1,4,0
122036580,pv|pv|pv|pv|pv,60.0,1,31,8,1
122079464,pv|pv|pv|pv|fav,0.0,20,11,1,1
122081386,pv|pv|pv|pv|pv,75.0,1,24,6,0
122102339,pv|pv|pv|pv|pv,0.0,86,104,33,1
122127516,buy|cart|pv|buy|fav,0.0,5,2,2,1
122129011,pv|pv|pv|pv|cart,0.0,49,6,3,1
122129618,pv|pv|pv|pv|pv,0.0,7,6,9,0
122129755,pv|pv|pv|pv|pv,0.0,0,15,5,0
122136651,pv|pv|pv|pv|pv,405.0,79,2,5,0
122141696,pv|pv|pv|pv|pv,0.0,1,38,0,0
122150914,pv|pv|pv|pv|pv,0.0,146,47,9,0
122151307,pv|pv|pv|pv|pv,0.0,6,30,16,1
122169205,pv|pv|pv|pv|pv,15.0,1,3,3,0
122183715,pv|pv|pv|pv|pv,0.0,32,24,16,1
122195291,pv|pv|pv|pv|pv,0.0,3,37,9,0
122231018,pv|fav|pv|pv|pv,0.0,83,1,4,0
122231680,pv|pv|pv|pv|pv,0.0,2,21,5,1
122241072,pv|pv|pv|pv|pv,1050.0,1,10,4,1
122253338,buy|cart|pv|pv|pv,2535.0,0,0,1,0
122259561,pv|pv|pv|pv|pv,1305.0,1,3,1,0
122266056,pv|pv|pv|pv|pv,0.0,15,33,39,1
122269318,pv|pv|pv|pv|pv,0.0,0,42,0,0
122301567,buy|pv|pv|pv|pv,0.0,0,1,2,0
122304524,pv|pv|pv|pv|pv,120.0,0,5,9,0
122325961,pv|pv|pv|pv|pv,0.0,3,0,9,0
122330781,pv|pv|pv|pv|pv,0.0,0,0,0,0
122338823,pv|pv|pv|pv|pv,0.0,5,596,504,1
122372539,pv|pv|pv|pv|pv,0.0,1,6,14,1
122372687,pv|pv|pv|pv|pv,0.0,0,23,5,1
122372873,pv|pv|pv|pv|pv,0.0,0,5,1,0
122378590,pv|pv|pv|pv|pv,0.0,34,37,7,1
122382368,pv|pv|pv|pv|pv,1035.0,0,1,1,0
122383360,pv|pv|pv|pv|pv,0.0,15,2,1,0
122383497,pv|pv|pv|pv|pv,0.0,0,8,5,0
122388121,pv|pv|pv|pv|pv,15.0,3,143,12,1
122421140,pv|pv|pv|pv|pv,0.0,2,232,63,1
122430841,pv|pv|pv|pv|pv,0.0,131,43,11,1
122443173,buy|cart|pv|pv|pv,0.0,12,46,18,0
122447104,pv|pv|pv|pv|pv,0.0,3,71,0,0
122454259,pv|pv|pv|pv|pv,90.0,0,0,1,0
122458300,pv|pv|pv|pv|pv,0.0,0,0,5,0
122459019,pv|pv|pv|cart|buy,75.0,49,1,2,1
122462305,pv|pv|pv|pv|pv,0.0,69,35,26,1
122472982,pv|pv|pv|pv|pv,375.0,0,1,10,0
122474803,pv|pv|pv|pv|pv,0.0,0,12,6,0
122512765,pv|pv|pv|pv|pv,0.0,27,51,18,1
122566052,pv|pv|pv|pv|pv,0.0,0,2,1,0
122579585,pv|pv|pv|pv|pv,375.0,8,3,1,0
122679643,pv|pv|pv|pv|pv,0.0,20,35,27,1
122694692,pv|pv|pv|pv|pv,0.0,22,2,1,0
122721008,pv|pv|pv|pv|pv,0.0,106,40,8,1
122740147,pv|pv|pv|pv|pv,0.0,19,7,8,0
122740449,pv|pv|pv|pv|pv,0.0,0,0,1,0
122742392,pv|pv|pv|pv|pv,135.0,9,28,8,1
122779299,buy|pv|pv|pv|pv,0.0,0,12,10,0
122786384,pv|pv|pv|pv|pv,45.0,8,38,13,1
122803562,pv|pv|pv|pv|pv,0.0,0,11,1,0
122807268,pv|pv|pv|pv|pv,0.0,8,1,1,0
122807356,pv|pv|pv|pv|pv,0.0,0,4,0,0
122818954,pv|pv|pv|pv|pv,0.0,25,3,8,0
122822446,pv|pv|pv|pv|pv,0.0,90,52,24,1
122823587,pv|pv|pv|pv|pv,0.0,100,19,9,1
122834365,pv|pv|pv|pv|pv,360.0,1,0,2,0
122841371,pv|pv|pv|pv|pv,15.0,0,4,0,0
122850858,pv|pv|pv|pv|pv,435.0,0,10,5,1
122867103,pv|pv|pv|pv|pv,0.0,7,219,62,1
122871697,pv|pv|pv|pv|pv,15.0,0,4,1,0
122876959,pv|cart|pv|pv|cart,0.0,1,22,1,0
122885474,pv|pv|pv|pv|pv,0.0,0,19,11,0
122889226,pv|pv|pv|pv|cart,0.0,0,12,3,0
122895588,pv|pv|pv|pv|cart,0.0,0,12,2,0
122913404,pv|pv|pv|pv|pv,0.0,4,0,0,0
122915570,pv|pv|pv|cart|buy,195.0,27,6,6,1
122920831,pv|pv|pv|pv|pv,0.0,0,0,2,0
122921831,pv|pv|pv|pv|pv,15.0,0,0,1,0
122948572,pv|pv|pv|pv|pv,0.0,19,0,6,0
122990070,pv|buy|pv|pv|pv,0.0,1,34,22,1
123006501,pv|pv|pv|pv|pv,0.0,6,0,4,0
123006863,pv|pv|pv|pv|pv,0.0,0,185,31,1
123035338,pv|pv|pv|pv|pv,0.0,1,3,5,1
123036637,pv|pv|pv|pv|pv,90.0,0,10,3,1
123062624,pv|pv|pv|pv|pv,0.0,4,1,4,0
123063109,pv|pv|pv|pv|pv,0.0,1,0,4,0
123066341,pv|pv|pv|pv|pv,0.0,159,1,9,1
123082064,pv|pv|pv|pv|pv,0.0,0,1,1,0
123108236,pv|pv|pv|pv|pv,0.0,6,1,10,0
123118241,pv|pv|pv|pv|fav,0.0,9,3,5,0
123136413,pv|pv|pv|pv|pv,255.0,0,1,0,0
123140704,buy|pv|pv|pv|pv,990.0,0,2,4,0
123157899,pv|pv|pv|pv|fav,0.0,22,9,1,1
123188632,pv|pv|pv|pv|pv,0.0,4,45,20,1
123191883,pv|pv|cart|pv|pv,0.0,12,34,14,0
123216227,pv|pv|pv|pv|pv,0.0,0,0,0,0
123226008,pv|pv|pv|pv|pv,0.0,26,15,3,0
123227202,pv|pv|pv|pv|pv,15.0,11,143,33,1
123228922,pv|pv|pv|pv|pv,240.0,0,0,0,0
123237592,pv|pv|pv|pv|pv,960.0,14,23,2,1
123250328,pv|pv|pv|pv|pv,0.0,127,63,14,1
123257150,pv|pv|pv|pv|pv,225.0,1,17,9,1
123257288,pv|pv|pv|pv|cart,0.0,0,3,2,0
123257526,pv|pv|pv|pv|pv,600.0,7,13,6,1
123307150,pv|pv|pv|pv|pv,0.0,4,0,1,0
123326452,pv|pv|pv|pv|pv,0.0,37,0,0,0
123394263,pv|pv|pv|pv|pv,0.0,0,10,7,1
123395094,pv|pv|pv|pv|pv,0.0,0,59,1,0
123433447,cart|pv|pv|pv|pv,0.0,33,42,9,1
123442458,pv|pv|pv|pv|pv,735.0,10,5,5,0
123446005,pv|pv|pv|pv|pv,0.0,73,72,9,1
123450171,pv|pv|pv|pv|pv,30.0,7,125,26,1
123464110,pv|pv|pv|pv|pv,0.0,5,5,3,1
123542262,buy|cart|buy|pv|pv,690.0,0,11,5,1
123553065,pv|cart|pv|buy|pv,1665.0,2,2,6,1
123562447,pv|pv|pv|pv|pv,60.0,1,73,25,1
123562843,pv|pv|pv|pv|pv,690.0,0,5,2,0
123577855,pv|pv|pv|pv|pv,15.0,0,0,2,0
123588093,pv|buy|pv|pv|pv,45.0,0,0,2,0
123596663,pv|pv|pv|pv|pv,0.0,15,20,22,0
123620434,pv|pv|pv|buy|pv,3765.0,0,2,4,0
123631012,pv|buy|pv|pv|pv,2295.0,0,0,1,0
123679342,pv|pv|pv|pv|pv,495.0,4,2,1,0
123700872,pv|pv|pv|pv|pv,0.0,0,9,20,1
123701491,pv|pv|pv|pv|pv,15.0,1,2,7,0
123710751,pv|pv|cart|pv|pv,0.0,2,3,3,1
123746892,pv|pv|pv|pv|pv,0.0,0,5,0,0
123751545,pv|pv|pv|cart|pv,0.0,0,9,1,1
123790825,pv|pv|pv|pv|pv,0.0,0,0,0,0
123829617,pv|pv|pv|pv|pv,675.0,0,9,3,0
123842164,fav|pv|pv|pv|pv,0.0,116,347,326,1
123848007,pv|pv|pv|pv|pv,60.0,4,106,31,1
123848513,buy|pv|cart|pv|pv,0.0,204,38,32,1
123867870,pv|pv|pv|pv|pv,0.0,9,16,25,1
123869915,pv|pv|pv|pv|pv,345.0,1,2,2,0
123874325,pv|pv|pv|pv|pv,1020.0,0,2,3,0
123879519,pv|pv|fav|pv|pv,0.0,8,0,0,0
123889295,pv|pv|pv|pv|pv,0.0,95,13,14,1
123892536,pv|fav|pv|pv|pv,0.0,13,6,6,0
123899957,pv|pv|pv|pv|pv,0.0,5,0,0,0
123922959,pv|pv|pv|pv|pv,0.0,0,0,0,0
123930346,pv|pv|buy|cart|pv,645.0,0,14,4,1
123952685,pv|pv|pv|pv|pv,0.0,31,52,18,1
123958666,pv|pv|pv|pv|pv,420.0,0,9,6,1
123963959,pv|pv|pv|pv|pv,0.0,0,23,6,0
123969946,pv|pv|pv|pv|pv,1035.0,0,1,0,0
123978537,pv|pv|cart|buy|pv,30.0,0,7,4,1
123989115,pv|pv|buy|pv|pv,0.0,1,2,4,0
123995552,pv|pv|pv|pv|pv,0.0,84,30,6,1
124016530,pv|pv|pv|pv|pv,255.0,1,19,23,1
124052343,fav|pv|pv|fav|pv,0.0,25,0,6,1
124063835,pv|pv|pv|pv|cart,0.0,0,248,13,1
124070707,pv|pv|pv|pv|pv,0.0,0,0,0,0
124073716,pv|fav|pv|pv|pv,30.0,0,2,0,0
124080537,pv|pv|pv|pv|pv,0.0,0,2,2,0
124086011,pv|pv|pv|pv|pv,210.0,16,0,0,0
124093640,pv|pv|pv|pv|pv,30.0,0,3,3,0
124107376,pv|pv|pv|pv|pv,0.0,4,107,8,1
124128236,pv|pv|pv|pv|pv,840.0,0,7,0,0
124142179,pv|pv|pv|pv|pv,0.0,7,9,8,0
124161111,pv|pv|pv|pv|pv,0.0,0,20,23,1
124168749,pv|pv|pv|pv|pv,1110.0,10,0,7,1
124191041,pv|pv|pv|pv|pv,0.0,1,40,16,1
124196795,pv|pv|cart|pv|pv,15.0,0,10,10,1
124198625,pv|pv|pv|pv|pv,4200.0,0,0,3,0
124210329,pv|pv|pv|pv|pv,0.0,35,1,1,0
124217111,pv|pv|pv|pv|pv,0.0,1,4,4,0
124221192,pv|pv|pv|pv|pv,0.0,0,23,20,1
124230409,pv|pv|pv|pv|pv,0.0,0,0,3,0
124259296,pv|cart|pv|pv|pv,0.0,16,182,53,1
124261357,pv|pv|pv|pv|pv,30.0,3,47,5,0
124269975,pv|pv|pv|pv|pv,0.0,5,158,29,1
124291848,pv|pv|pv|pv|pv,0.0,177,129,24,1
124299878,pv|fav|pv|pv|pv,60.0,66,52,25,1
124303059,pv|pv|pv|pv|pv,0.0,11,105,18,1
124323271,pv|cart|cart|pv|pv,0.0,0,59,10,1
124382480,pv|pv|pv|pv|pv,15.0,1,0,3,0
124409414,pv|pv|pv|pv|pv,0.0,7,245,37,1
124506198,pv|pv|pv|pv|pv,0.0,0,0,3,0
124506934,pv|pv|pv|pv|pv,0.0,5,8,6,0
124540806,pv|pv|pv|pv|cart,0.0,0,6,0,1
124546232,pv|pv|fav|pv|pv,30.0,19,2,8,0
124559254,pv|buy|pv|pv|pv,0.0,0,8,15,0
124560028,pv|pv|pv|pv|pv,15.0,1,14,11,1
124561281,pv|pv|pv|pv|pv,0.0,194,16,7,1
124563826,pv|pv|pv|pv|pv,0.0,0,10,5,1
124600027,pv|pv|pv|pv|pv,15.0,9,2,9,1
124614349,fav|pv|pv|pv|pv,15.0,93,10,22,1
124615807,pv|pv|pv|pv|pv,0.0,1,47,13,1
124633651,pv|pv|pv|pv|pv,0.0,42,3,2,0
124640575,pv|pv|pv|pv|pv,0.0,14,4,0,0
124660415,pv|pv|pv|pv|pv,0.0,0,7,1,1
124660776,pv|pv|pv|pv|pv,0.0,2,11,7,0
124674826,pv|pv|pv|pv|pv,0.0,0,0,7,0
124692051,pv|pv|cart|pv|cart,120.0,3,17,2,0
124716557,pv|pv|pv|pv|pv,240.0,1,9,2,0
124719016,pv|pv|pv|pv|pv,0.0,21,20,13,1
124728821,pv|pv|pv|pv|pv,240.0,0,0,1,0
124729533,fav|pv|pv|pv|pv,0.0,9,13,3,1
124743027,pv|pv|pv|pv|pv,30.0,0,1,0,0
124755978,pv|buy|pv|pv|buy,0.0,44,10,6,1
124790821,pv|pv|pv|pv|pv,645.0,36,2,7,1
124793990,pv|pv|pv|pv|pv,0.0,2,0,7,0
124799559,pv|pv|pv|pv|pv,60.0,0,1,7,0
124804034,pv|pv|pv|pv|pv,1335.0,1,56,2,1
124822888,pv|pv|pv|pv|pv,945.0,4,1,1,0
124830295,pv|pv|pv|pv|pv,0.0,0,26,3,0
124832591,pv|pv|pv|pv|fav,450.0,18,16,7,0
124836406,pv|buy|pv|pv|pv,0.0,0,25,7,0
124849024,pv|pv|pv|pv|pv,1350.0,0,1,2,0
124856265,pv|pv|pv|pv|pv,45.0,3,16,9,0
124866567,pv|pv|pv|pv|pv,0.0,3,2,8,0
124875172,pv|pv|pv|pv|pv,15.0,2,36,14,1
124882030,pv|pv|pv|pv|buy,15.0,10,0,3,0
124890974,pv|pv|pv|pv|pv,705.0,0,1,1,0
124912719,pv|pv|pv|buy|pv,0.0,3,0,2,0
124926433,cart|cart|pv|pv|cart,0.0,0,232,14,1
124935727,pv|pv|pv|pv|pv,15.0,0,19,8,1
124941936,pv|pv|pv|pv|pv,105.0,0,1,3,1
124946491,pv|pv|pv|pv|pv,0.0,58,14,6,1
124959202,pv|pv|buy|pv|pv,30.0,1,6,7,1
124962693,pv|pv|pv|cart|cart,15.0,5,40,14,1
124980614,pv|pv|pv|pv|pv,0.0,1,17,0,0
124982206,buy|cart|buy|pv|pv,0.0,20,11,19,1
124992372,pv|pv|pv|pv|pv,0.0,7,217,22,1
125039447,pv|pv|pv|pv|pv,705.0,3,20,6,0
125042644,pv|pv|pv|pv|pv,225.0,36,87,23,1
125048047,cart|pv|pv|pv|cart,15.0,0,7,0,0
125064940,pv|pv|pv|pv|pv,15.0,1,25,4,0
125067299,pv|pv|pv|pv|pv,0.0,19,1,3,0
125070791,pv|pv|pv|pv|pv,0.0,0,12,17,1
125083491,pv|pv|pv|pv|pv,0.0,37,8,5,1
125110045,pv|pv|pv|pv|pv,0.0,0,179,40,1
125135169,pv|pv|pv|pv|pv,0.0,2,116,21,1
125141227,pv|pv|pv|pv|pv,0.0,22,35,1,1
125157200,pv|pv|pv|pv|pv,210.0,13,1,5,0
125186578,pv|pv|pv|pv|pv,2865.0,0,5,2,1
125193088,pv|pv|pv|pv|pv,0.0,17,20,13,0
125220499,fav|pv|pv|pv|pv,495.0,9,13,13,1
125225379,pv|pv|pv|pv|pv,0.0,0,0,0,0
125227357,pv|pv|pv|pv|buy,15.0,2,16,4,1
125253109,pv|pv|pv|pv|pv,0.0,14,4,8,0
125255404,pv|pv|pv|pv|pv,0.0,0,20,13,1
125293142,pv|pv|pv|pv|pv,0.0,2,25,10,0
125301071,pv|pv|pv|pv|pv,0.0,1,0,4,0
125309659,pv|pv|pv|pv|pv,1230.0,0,69,5,1
125313573,pv|pv|pv|pv|pv,0.0,0,0,3,0
125316855,pv|cart|pv|pv|pv,0.0,1,49,13,1
125368789,pv|pv|pv|pv|pv,0.0,42,31,5,1
125409680,pv|buy|pv|pv|pv,0.0,0,0,1,0
125411948,pv|pv|pv|pv|pv,0.0,225,352,23,1
125417828,pv|pv|pv|pv|pv,0.0,4,35,6,0
125441035,cart|pv|pv|cart|pv,0.0,1,31,9,1
125444720,pv|pv|pv|pv|pv,0.0,0,9,3,0
125455488,pv|pv|pv|pv|pv,0.0,16,0,1,0
125459343,pv|pv|pv|pv|pv,0.0,0,0,2,0
125467339,pv|pv|pv|pv|pv,60.0,0,2,1,0
125482009,pv|pv|pv|pv|pv,0.0,1,46,16,0
125493701,pv|pv|pv|pv|pv,15.0,1,3,6,0
125498107,pv|pv|pv|pv|pv,300.0,0,0,1,0
125520300,pv|pv|pv|pv|pv,45.0,0,0,0,0
125547509,pv|pv|pv|pv|pv,450.0,4,24,12,1
125572934,pv|pv|pv|pv|pv,30.0,0,8,3,1
125577545,pv|pv|pv|pv|pv,0.0,0,37,20,0
125601528,pv|pv|pv|pv|pv,0.0,0,0,0,0
125603258,pv|pv|pv|pv|pv,0.0,6,1,0,0
125615177,pv|pv|pv|pv|pv,240.0,0,4,3,0
125617065,pv|pv|pv|pv|pv,0.0,0,13,0,0
125628938,pv|pv|pv|pv|pv,0.0,0,0,0,0
125634150,fav|pv|pv|pv|pv,0.0,20,27,10,1
125651053,cart|pv|pv|pv|pv,0.0,0,90,4,1
125667859,pv|pv|pv|pv|pv,735.0,0,3,5,0
125759978,cart|pv|pv|pv|pv,2355.0,0,2,0,0
125776984,pv|pv|pv|pv|pv,0.0,0,46,25,1
125817021,pv|pv|pv|pv|pv,15.0,1,6,1,0
125820294,pv|pv|pv|pv|pv,5910.0,0,2,0,0
125823342,pv|pv|pv|pv|pv,15.0,310,246,3,0
125871688,pv|pv|fav|pv|pv,0.0,1,180,19,1
125871904,pv|pv|pv|pv|pv,0.0,3,70,29,1
125879991,pv|pv|pv|pv|pv,375.0,1,19,7,1
125889163,pv|pv|pv|pv|pv,15.0,0,2,3,0
125891448,pv|pv|pv|pv|pv,330.0,32,11,9,1
125908359,pv|pv|pv|pv|pv,0.0,28,4,3,0
125912657,pv|pv|pv|pv|pv,0.0,137,134,16,1
125935855,buy|pv|pv|pv|pv,75.0,32,9,5,1
125944918,pv|pv|pv|pv|pv,330.0,0,10,2,0
125988015,pv|pv|pv|pv|pv,540.0,0,28,7,1
125998841,pv|pv|pv|pv|pv,0.0,0,3,1,1
126004091,pv|pv|pv|pv|pv,0.0,32,1,0,1
126010230,pv|pv|pv|pv|pv,75.0,68,12,6,1
126014360,pv|pv|pv|pv|pv,0.0,31,4,10,0
126024699,pv|pv|pv|pv|pv,15.0,31,45,40,1
126025982,pv|pv|pv|pv|pv,0.0,21,9,6,1
126046148,pv|pv|pv|pv|pv,0.0,2,122,48,1
126054635,pv|pv|buy|pv|pv,0.0,0,5,3,0
126070926,pv|pv|pv|pv|pv,15.0,0,43,2,0
126077020,pv|pv|pv|pv|pv,15.0,0,4,6,0
126086100,buy|pv|pv|pv|pv,0.0,0,31,9,1
126094939,pv|pv|pv|pv|pv,0.0,1,7,11,1
